record_id,m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,loss_quantity_numeric,sample_size_numeric,loss_pct_valid,has_loss_quantity,has_sample_size,has_source_url,has_activity,has_supply_stage,has_cause_of_loss
20263,566,Nigeria,,01540,Yams,2014,6.4,6.4%,"1,150kgs",Marketing,Market,,,,Literature Review,"(2022), Post Harvest Losses And Food Security In Nigeria: An Empirical Review",,"Source: NISER Post Harvest Food Loss Survey, 2013/2014",,,True,False,False,False,True,True,False
20264,566,Nigeria,,01540,Yams,2014,24.8,24.8%,"1,175kgs",Farm,Farm,,,,Literature Review,"(2022), Post Harvest Losses And Food Security In Nigeria: An Empirical Review",,"Source: NISER Post Harvest Food Loss Survey, 2013/2014",,,True,False,False,False,True,True,False
20265,566,Nigeria,,01706,"Cow peas, dry",2014,30.7,30.7%,182kgs,Farm,Farm,,,,Literature Review,"(2022), Post Harvest Losses And Food Security In Nigeria: An Empirical Review",,"Source: NISER Post Harvest Food Loss Survey, 2013/2014",,,True,False,False,False,True,True,False
20266,566,Nigeria,,01706,"Cow peas, dry",2014,1.5,1.5%,797kgs,Processing,Processing,,,,Literature Review,"(2022), Post Harvest Losses And Food Security In Nigeria: An Empirical Review",,"Source: NISER Post Harvest Food Loss Survey, 2013/2014",,,True,False,False,False,True,True,False
20267,566,Nigeria,,01706,"Cow peas, dry",2014,4.2,4.2%,"4,447kgs",Marketing,Market,,,,Literature Review,"(2022), Post Harvest Losses And Food Security In Nigeria: An Empirical Review",,"Source: NISER Post Harvest Food Loss Survey, 2013/2014",,,True,False,False,False,True,True,False
20268,566,Nigeria,,01520.01,"Cassava, fresh",2014,0.5,0.5%,33822,Farm,Farm,Fresh roots,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,33822.0,,True,True,False,False,True,True,False
20269,566,Nigeria,,23170.01,Flour of cassava,2014,0.5,0.5%,,"Handling, Trading, Transportation",Transport,Gari,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,,,True,False,False,False,True,True,False
20270,566,Nigeria,,23170.01,Flour of cassava,2014,1.0,1%,39004,Harvesting,Harvest,Gari,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,39004.0,,True,True,False,False,True,True,False
20271,566,Nigeria,,23170.01,Flour of cassava,2014,8.0,8%,,Processing,Processing,Gari,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,,,True,False,False,False,True,True,False
20272,566,Nigeria,,23170.01,Flour of cassava,2014,1.0,1%,,Farm,Farm,Fufu,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,,,True,False,False,False,True,True,False
20273,566,Nigeria,,23170.01,Flour of cassava,2014,0.5,0.5%,8911,Farm,Farm,Fufu,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,8911.0,,True,True,False,False,True,True,False
20274,566,Nigeria,,23170.01,Flour of cassava,2014,5.0,5%,88664,Farm,Farm,Fufu,,,Survey,"Diego Naziri a; Wilhelmina Quaye b; Bernard Siwoku; Sittichoke Wanlapatit; Tu Viet Phu; Ben Bennett, (2014), The Diversity Of Postharvest Losses In Cassava Value Chains In Selected Developing Countries",,,88664.0,,True,True,False,False,True,True,False
20275,566,Nigeria,,0112,Maize (corn),2013,4.03,4.03%,,Harvesting,Harvest,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20276,566,Nigeria,,0112,Maize (corn),2013,9.83,9.83%,,Farm,Farm,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20277,566,Nigeria,,0112,Maize (corn),2013,8.5,8.5,,,Storage,,Physical Losses,100,Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,100.0,True,False,True,True,False,True,True
20278,566,Nigeria,,0112,Maize (corn),2013,3.7,3.7%,,"Marketing, Transportation",Transport,Dry maize,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20279,566,Nigeria,,0112,Maize (corn),2013,1.0,1,,,Processing,,Feed Miller Weevils,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20280,566,Nigeria,,0112,Maize (corn),2013,5.0,5,,Storage,Storage,Market Storage Spillage,Market Storage Spillage,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20281,566,Nigeria,,0112,Maize (corn),2013,2.8,2.8,,,Processing,,Feed Miller Rodents,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20282,566,Nigeria,,0112,Maize (corn),2013,2.5,2.5,,Storage,Storage,Losses due to Storage Moisture,Market Storage Moisture,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20283,566,Nigeria,,0112,Maize (corn),2013,2.27,2.27%,,Storage,Storage,Dry maize cobs,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20284,566,Nigeria,,0112,Maize (corn),2013,2.0,2,,,Storage,,Feed Storage Weevils,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20285,566,Nigeria,,0112,Maize (corn),2013,2.0,2,,,Transport,,Transport To Feed Miller,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20286,566,Nigeria,,0112,Maize (corn),2013,1.53,1.53%,,Shelling,Farm,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20287,566,Nigeria,,0112,Maize (corn),2013,2.0,2.0%,,"Milling, Transportation",Transport,Dry maize,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20288,566,Nigeria,,0112,Maize (corn),2013,2.0,2,,,Processing,,Feed Miller Spoilage,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20289,566,Nigeria,,0112,Maize (corn),2013,3.0,3,,,Transport,,Transport Of Feed,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20290,566,Nigeria,,0112,Maize (corn),2013,8.5,8.5,,Storage,Storage,Losses due to storage weevils,Market Storage Weevils,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20291,566,Nigeria,,0112,Maize (corn),2013,22.9,22.9%,,"Marketing, Storage",Storage,Dry maize,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20292,566,Nigeria,,0112,Maize (corn),2013,2.0,2.0%,,Storage,Storage,Dry maize,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20293,566,Nigeria,,0112,Maize (corn),2013,1.95,1.95%,,Transportation,Transport,Fresh maize,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20294,566,Nigeria,,0112,Maize (corn),2013,2.0,2,,,Farm,,Storage Maize Grain,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20295,566,Nigeria,,0112,Maize (corn),2013,6.0,6,,Storage,Storage,Losses due to rodents,Market Storage Rodents,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20296,566,Nigeria,,0112,Maize (corn),2013,2.0,2,,,Storage,,Feed Storage Spoilage,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Case Study,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20297,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.95%,,Harvesting,Harvest,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20298,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.2,2.2,,,Transport,,Fresh Tuber Transport,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20299,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.5,2.5,,,Transport,,Garitransport,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20300,566,Nigeria,,01520.01,"Cassava, fresh",2013,8.51,8.51,"3,191,599 mt",,Farm,,Physical Losses,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20301,566,Nigeria,,01520.01,"Cassava, fresh",2013,1.6,1.6,,,Processing,,Gariprocessing,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20302,566,Nigeria,,01520.01,"Cassava, fresh",2013,12.1,12.1%,,Processing,Processing,Gari Processor- Fresh tuber,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20303,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.5,5.5,,,Processing,,Processing Starch,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20304,566,Nigeria,,01520.01,"Cassava, fresh",2013,9.5,9.5%,,Marketing,Wholesale,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20305,566,Nigeria,,01520.01,"Cassava, fresh",2013,6.3,6.3,,Processing,Processing,,Storage Starch,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20306,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.5,5.5,,Processing,Processing,,Processing Starch,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20307,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.71,2.71%,,Processing,Processing,Gari processor- Processed gari,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20308,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.95,,Harvesting,Harvest,,,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,False
20309,566,Nigeria,,01520.01,"Cassava, fresh",2013,6.3,6.3,,,Processing,,Storage Starch,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20310,566,Nigeria,,01520.01,"Cassava, fresh",2013,11.8,11.8%,,Processing,Processing,Starch factory,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20311,566,Nigeria,,01520.01,"Cassava, fresh",2013,1.1,1.1,,,Storage,,Garistorage/Spoilage,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20312,566,Nigeria,,01520.01,"Cassava, fresh",2013,1.93,1.93,,"Grading, Sorting",Farm,,Too Small,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20313,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.8,5.8,,"Grading, Sorting",Processing,,Tuber Too Small,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20314,566,Nigeria,,01520.01,"Cassava, fresh",2013,8.51,8.51%,,Farm,Farm,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20315,566,Nigeria,,01520.01,"Cassava, fresh",2013,1.63,1.63%,,Storage,Storage,,,,Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",,,,,True,False,False,False,True,True,False
20316,566,Nigeria,,01520.01,"Cassava, fresh",2013,5.8,5.8,,"Grading, Processing, Sorting",Processing,,Tuber Too Small,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20317,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.95,,,Harvest,,,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,False
20318,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.1,4.1,,,Processing,,Fresh Tuber Too Woody,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20319,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.5,4.5,,"Grading, Sorting",Retail,,Garistorage (Moisture),"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20320,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.5,2.5,,,Storage,,Garistorage (Rodents),"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,False,True,True
20321,566,Nigeria,,01520.01,"Cassava, fresh",2013,2.5,2.5,,Transportation,Transport,,Garitransport,"The survey comprised 400 cassava and maize farmers, 54 marketers and 63 processors",Survey,"GIZ, (2013), Food Losses In Cassava And Maize Value Chains In Nigeria: Analysis And Recommendations For Reduction Strategies",https://www.giz.de/fachexpertise/downloads/giz2013-en-reducing-food-losses-improve-food-security.pdf,,,,True,False,False,True,True,True,True
20322,566,Nigeria,,0112,Maize (corn),2013,6.77476,6.77476,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20323,566,Nigeria,,0112,Maize (corn),2013,4.85596,4.85596,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20324,566,Nigeria,,0112,Maize (corn),2013,1.32,1.32,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20325,566,Nigeria,,0112,Maize (corn),2013,2.37265,2.37265,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20326,566,Nigeria,,0112,Maize (corn),2013,4.0,4,,Drying,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20327,566,Nigeria,,0113,Rice,2013,4.57084,4.57084,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20328,566,Nigeria,,0113,Rice,2013,0.979931,0.979931,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20329,566,Nigeria,,0113,Rice,2013,3.13714,3.13714,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20330,566,Nigeria,,0113,Rice,2013,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20331,566,Nigeria,,0113,Rice,2013,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20332,566,Nigeria,,0114,Sorghum,2013,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20333,566,Nigeria,,0114,Sorghum,2013,2.59295,2.59295,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20334,566,Nigeria,,0114,Sorghum,2013,3.6,3.6,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20335,566,Nigeria,,0114,Sorghum,2013,2.16667,2.16667,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20336,566,Nigeria,,0118,Millet,2013,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20337,566,Nigeria,,0118,Millet,2013,0.793649,0.793649,,Storage,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20338,566,Nigeria,,0118,Millet,2013,2.0,2,,"Shelling, Threshing",,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,False,False
20339,566,Nigeria,,0118,Millet,2013,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20340,566,Nigeria,,0118,Millet,2013,1.10317,1.10317,,Winnowing,Farm,,,,Modelled Estimates,"APHLIS, (2021), APHLIS",https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2013?metric=prc&download=csv,,,,True,False,False,True,True,True,False
20341,566,Nigeria,,01520.01,"Cassava, fresh",2013,25.0,25,,,Storage,,Gari,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20342,566,Nigeria,,01520.01,"Cassava, fresh",2013,3.5,2.5-4.5,,,Storage,,Moisture and Rodents,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
20343,566,Nigeria,,01520.01,"Cassava, fresh",2013,4.95,4.1-5.8,,,Processing,,Grading into fufu,,Literature Review,"COMCEC, (2016), Reducing Postharvest Losses In The Oic Member Countries",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,,,True,False,False,True,False,True,True
